IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,Grain_Size,PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),Hardness,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),Yield_Strength,Tensile_Strength,PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm)
109,Co0.067 Cu0.067 Fe0.067 Nb1 Ni0.067,FCC+Laves,WROUGHT,other,20.0,,8.6,476.0,C,25.0,1415.0,1004.0,12.6,,,,,,
110,Co0.2 Cr0.2 Fe1 Mn0.6,FCC+Sec.,CAST,other,20.0,,7.8,296.0,,,822.0,1004.0,,,,,,,
110,B0.006 Co0.201 Cr0.201 Fe1 Mn0.604,FCC+Sec.,CAST,other,20.0,,7.8,282.0,,,822.0,1004.0,,,,,,,
110,B0.012 Co0.202 Cr0.202 Fe1 Mn0.607,FCC+Sec.,CAST,other,20.0,,7.8,306.0,,,822.0,1004.0,,,,,,,
110,B0.035 Co0.207 Cr0.207 Fe1 Mn0.621,FCC+Sec.,CAST,other,20.0,,7.7,452.0,,,822.0,1004.0,,,,,,,
111,Al0.186 Cr0.149 Fe1 Mn0.861 Ni0.28,,CAST,other,20.0,,7.3,476.0,T,25.0,159.0,535.0,,40.8,,,,,
111,Al0.186 Cr0.149 Fe1 Mn0.861 Ni0.28,,ANNEAL,other,20.0,,7.3,476.0,T,25.0,409.0,584.0,,10.5,,,,,
111,Al0.186 Cr0.149 Fe1 Mn0.861 Ni0.28,,CAST,other,20.0,,7.3,476.0,T,25.0,355.0,1174.0,,49.5,,,,,
111,Al0.186 Cr0.149 Fe1 Mn0.861 Ni0.28,,ANNEAL,other,20.0,,7.3,476.0,T,25.0,954.0,978.0,,2.0,,,,,
112,Hf1 Ti1 Zr1,Other,CAST,other,20.0,,8.3,211.0,C,25.0,773.0,1004.0,17.0,,,,,,
112,Hf1 Sc1 Ti1 Zr1,Other,CAST,other,20.0,,6.8,233.0,C,25.0,1001.0,1004.0,21.9,,,,,,
112,Hf1 Ti1 Y1 Zr1,Other,CAST,other,20.0,,7.0,241.0,C,25.0,554.0,1004.0,17.7,,,,,,
112,Hf1 Sc1 Ti1 Y1 Zr1,Other,CAST,other,20.0,,6.2,256.0,C,25.0,793.0,1004.0,15.7,,,,,,
113,Co1 Cr1 Fe1 Ga1 Ni1,FCC+BCC,CAST,other,20.0,,7.5,476.0,,,822.0,1004.0,,,,,,,
114,Al0.562 Co0.938 Cr0.312 Fe0.312 Ni1,FCC+BCC,CAST,other,20.0,,7.1,305.4,C,25.0,1129.4,1004.0,16.7,,,,,,
114,Al0.581 Co0.968 Cr0.323 Fe0.323 Mo0.032 Ni1,FCC+BCC,CAST,other,20.0,,7.1,357.3,C,25.0,1159.7,1004.0,18.2,,,,,,
114,Al0.6 Co1 Cr0.333 Fe0.333 Mo0.067 Ni1,FCC+BCC,CAST,other,20.0,,7.1,362.6,C,25.0,1250.8,1004.0,14.7,,,,,,
114,Al0.6 Co1 Cr0.333 Fe0.333 Mo0.1 Ni0.967,FCC+BCC,CAST,other,20.0,,7.2,359.7,C,25.0,1198.3,1004.0,14.5,,,,,,
116,Co1 Cr1 Fe1 Mo0.149 Ni1,FCC+Sec.,POWDER,other,20.0,,8.3,210.0,,,822.0,1004.0,,,,,,,
117,Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,FCC,20.0,,8.3,476.0,C,25.0,300.0,1004.0,50.2,,,206.0,,,
117,Co1 Cr1 Cu1 Fe1 Ni1 V0.042,FCC+Sec.,CAST,other,20.0,,8.3,476.0,C,25.0,303.0,1004.0,50.2,,,,,,
117,Co1 Cr1 Cu1 Fe1 Ni1 V0.087,FCC+Sec.,CAST,other,20.0,,8.3,476.0,C,25.0,307.0,1004.0,50.2,,,,,,
117,Co1 Cr1 Cu1 Fe1 Ni1 V0.136,FCC+Sec.,CAST,other,20.0,,8.3,476.0,C,25.0,330.0,1004.0,50.2,,,,,,
117,Co1 Cr1 Cu1 Fe1 Ni1 V0.19,FCC+Sec.,CAST,other,20.0,,8.2,476.0,C,25.0,616.0,1004.0,28.0,,,,,,
118,Co1 Cr1 Cu1 Ni1 Zn1,BCC+FCC,POWDER,other,500.0,5.26,8.1,476.0,C,25.0,822.0,1004.0,,,,,,,
118,Co1 Cr1 Cu1 Ni1 Zn1,BCC+FCC,POWDER,other,500.0,6.26,8.1,476.0,C,25.0,822.0,1004.0,,,,,,,
118,Co1 Cr1 Cu1 Ni1 Zn1,BCC+FCC,POWDER,other,500.0,7.84,8.1,476.0,C,25.0,822.0,1004.0,,,,,,,
118,Co1 Cr1 Cu1 Ni1 Zn1,FCC+FCC,POWDER,other,500.0,7.89,8.1,615.0,C,25.0,2121.0,1004.0,,,,,,,
119,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,500.0,,9.9,359.0,T,25.0,1155.0,1212.0,12.3,,59.0,107.0,,,
119,Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,500.0,,8.9,358.0,T,25.0,1144.0,1205.0,6.4,,98.0,115.0,,,
119,Nb1 Ta1 Ti1,BCC,CAST,BCC,500.0,,10.0,246.0,T,25.0,620.0,683.0,18.5,,143.0,136.0,,,
119,Ta1 Ti1 Zr1,BCC+Sec.,CAST,other,500.0,,9.0,485.0,T,25.0,822.0,284.0,0.0,,157.0,,,,
119,Nb1 Ti1 Zr1,BCC,CAST,BCC,500.0,,6.5,295.0,T,25.0,956.0,991.0,14.2,,88.0,94.0,,,
119,Nb1 Ta0.667 Ti0.667 Zr0.333,BCC+Sec.,CAST,other,500.0,,9.2,294.0,T,25.0,822.0,852.0,0.33,,127.0,,,,
119,Nb0.333 Ta0.667 Ti0.667 Zr1,BCC+Sec.,CAST,other,500.0,,8.6,489.0,T,25.0,822.0,843.0,0.0,,93.0,,,,
120,Ag1 Al1 Nb1 Ti1 Zn1,,ANNEAL,other,20.0,4.75,6.7,476.0,,,822.0,1004.0,,,,,,,
120,Ag1 Al1 Nb1 Ti1 Zn1,,ANNEAL,other,20.0,5.78,6.7,476.0,,,822.0,1004.0,,,,,,,
120,Ag1 Al1 Nb1 Ti1 Zn1,,ANNEAL,other,20.0,5.79,6.7,476.0,,,822.0,1004.0,,,,,,,
120,Ag1 Al1 Nb1 Ti1 Zn1,,ANNEAL,other,20.0,5.51,6.7,476.0,,,822.0,1004.0,,,,,,,
120,Ag1 Al1 Nb1 Ti1 Zn1,,ANNEAL,other,20.0,,6.7,476.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484,,CAST,other,20.0,,6.3,310.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484 Ti0.026,,CAST,other,20.0,,6.3,330.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484 Ti0.097,,CAST,other,20.0,,6.2,500.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484,,ANNEAL,other,20.0,,6.3,340.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484 Ti0.026,,ANNEAL,other,20.0,,6.3,410.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484 Ti0.097,,ANNEAL,other,20.0,,6.2,495.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484,,ANNEAL,other,20.0,,6.3,330.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484 Ti0.026,,ANNEAL,other,20.0,,6.3,330.0,,,822.0,1004.0,,,,,,,
121,Al0.774 Fe1 Mn0.903 Ni0.484 Ti0.097,,ANNEAL,other,20.0,,6.2,490.0,,,822.0,1004.0,,,,,,,
122,Al1 C1 Co1 Cr1 Fe1 Ni1,FCC+BCC,POWDER,other,20.0,,6.2,476.0,,,822.0,1004.0,,,,,,,
123,Cr1 Cu1 Fe1 Ni1 Ti1,FCC+BCC,CAST,other,20.0,,7.2,476.0,,,822.0,1004.0,,,,,,,
123,Cr1 Cu1 Fe1 Ni1 Ti1,FCC+BCC,WROUGHT,other,20.0,,7.2,476.0,,,822.0,1004.0,,,,,,,
124,Co1 Cr1 Fe1 Mn1 Ni1,FCC,POWDER,other,0.03,7.753,8.0,435.0,C,25.0,1100.0,1004.0,47.0,,,,,,
126,Al0.5 Cr1 Cu1 Fe1 Ni1,FCC,CAST,FCC,20.0,,7.4,226.0,,,822.0,1004.0,,,,185.0,,,
126,Al0.5 Cr1 Cu1 Fe1 Ni1,FCC,WROUGHT,FCC,20.0,,7.4,287.0,,,822.0,1004.0,,,,185.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,476.0,C,25.0,1512.0,1004.0,12.0,,,137.0,,,
127,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,10.2,476.0,C,25.0,1600.0,1004.0,4.0,,,143.0,,,
127,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,BCC,20.0,,8.7,476.0,C,25.0,1351.0,1004.0,20.0,,,128.0,,,
127,Hf1 Mo1 Nb1 Ta1 Zr1,BCC,CAST,BCC,20.0,,10.9,476.0,C,25.0,1524.0,1004.0,16.0,,,141.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,10.8,476.0,C,25.0,1369.0,1004.0,27.0,,,155.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,476.0,C,800.0,1007.0,1004.0,,,,137.0,,,
127,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,10.2,476.0,C,800.0,1045.0,1004.0,,,,143.0,,,
127,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,BCC,20.0,,8.7,476.0,C,800.0,829.0,1004.0,,,,128.0,,,
127,Hf1 Mo1 Nb1 Ta1 Zr1,BCC,CAST,BCC,20.0,,10.9,476.0,C,800.0,1005.0,1004.0,,,,141.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,10.8,476.0,C,800.0,822.0,1004.0,,,,155.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,476.0,C,1000.0,814.0,1004.0,,,,137.0,,,
127,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,10.2,476.0,C,1000.0,855.0,1004.0,,,,143.0,,,
127,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,BCC,20.0,,8.7,476.0,C,1000.0,721.0,1004.0,,,,128.0,,,
127,Hf1 Mo1 Nb1 Ta1 Zr1,BCC,CAST,BCC,20.0,,10.9,476.0,C,1000.0,927.0,1004.0,,,,141.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,10.8,476.0,C,1000.0,778.0,1004.0,,,,155.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,9.9,476.0,C,1200.0,556.0,1004.0,,,,137.0,,,
127,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,20.0,,10.2,476.0,C,1200.0,404.0,1004.0,,,,143.0,,,
127,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,BCC,20.0,,8.7,476.0,C,1200.0,301.0,1004.0,,,,128.0,,,
127,Hf1 Mo1 Nb1 Ta1 Zr1,BCC,CAST,BCC,20.0,,10.9,476.0,C,1200.0,694.0,1004.0,,,,141.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,10.8,476.0,C,1200.0,699.0,1004.0,,,,155.0,,,
127,Hf1 Mo1 Nb1 Ta1 Zr1,BCC,CAST,BCC,20.0,,10.9,476.0,C,1400.0,278.0,1004.0,,,,141.0,,,
127,Hf1 Mo1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,10.8,476.0,C,1400.0,367.0,1004.0,,,,155.0,,,
128,Co1 Cr1 Fe1 Ni1,FCC,POWDER,FCC,0.0276,,8.2,476.0,,,822.0,1004.0,,,,226.0,,,
128,C0.111 Co1 Cr1 Fe1 Ni1 W0.111,FCC,POWDER,FCC,0.0189,7.24,8.5,475.0,,,822.0,1004.0,,,,,,,
128,C0.429 Co1 Cr1 Fe1 Ni1 W0.429,FCC,POWDER,FCC,0.0182,8.39,9.1,531.0,,,822.0,1004.0,,,,,,,
129,Al0.267 Co1 Cr0.667 Fe0.667 Ni0.667 Ti0.2,FCC+BCC,POWDER,other,20.0,,7.3,515.0,C,25.0,2012.0,1004.0,,17.52,,,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,20.0,,9.9,476.0,T,25.0,1438.0,1004.0,,,91.5,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,20.0,,9.9,476.0,T,25.0,1159.0,1004.0,,,99.2,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,20.0,,9.9,476.0,T,25.0,1134.0,1004.0,,,109.1,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,20.0,,9.9,476.0,T,25.0,1094.0,1004.0,,,105.3,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,20.0,,9.9,476.0,T,25.0,1071.0,1004.0,,,91.6,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,24.4,,9.9,476.0,T,25.0,1107.0,1004.0,,,92.6,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,31.3,,9.9,476.0,T,25.0,1115.0,1004.0,,,92.6,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,38.4,,9.9,476.0,T,25.0,1114.0,1004.0,,,101.3,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,50.1,,9.9,476.0,,,822.0,1004.0,,,,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,21.9,,9.9,476.0,,,822.0,1004.0,,,,107.0,,,
130,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,75.5,,9.9,476.0,,,822.0,1004.0,,,,107.0,,,
131,Al1 Nb1 Ti1 Zr1,B2,CAST,other,250.0,5.85,5.7,422.0,C,25.0,1509.0,1004.0,8.6,,,,,,
131,Al1 Nb1 Ti1 Zr1,B2+Sec.,ANNEAL,other,20.0,,5.7,418.0,C,25.0,1579.0,1004.0,17.8,,,,,,
132,Al1 Nb1 Ti1 V1 Zr0.5,,,other,20.0,5.64,5.6,476.0,C,25.0,1480.0,1004.0,50.0,,,,,,
133,Al1 Nb1 Ti1 Zr1,,,other,20.0,5.79,5.7,539.6,C,25.0,1080.0,1004.0,5.9,,,,,,
134,Nb1 Ti1 V1 Zr1,,,other,20.0,6.52,6.5,335.0,C,25.0,1105.0,1004.0,50.0,,,,,,
134,Cr1 Nb1 Ti1 Zr1,,,other,20.0,6.67,6.6,418.0,C,25.0,1260.0,1004.0,6.0,,,,,,
264,Al1 Cr1 Fe1 Mo0.5 Ni1,BCC+B2,CAST,other,20.0,,6.8,623.7,C,25.0,1914.1,4023.6,,27.9,,,,,
264,Al1 Cr1 Fe1 Mo0.5 Ni1 Ti0.25,BCC+B2,CAST,other,20.0,,6.6,712.0,C,25.0,2161.7,3641.5,,14.3,,,,,
264,Al1 Cr1 Fe1 Mo0.5 Ni1 Ti0.4,BCC+B2,CAST,other,20.0,,6.5,731.9,C,25.0,2185.1,3673.4,,14.8,,,,,
264,Al1 Cr1 Fe1 Mo0.5 Ni1 Ti0.5,BCC+B2,CAST,other,20.0,,6.5,751.7,C,25.0,2228.7,3166.2,,10.4,,,,,
264,Al1 Cr1 Fe1 Mo0.5 Ni1 Ti0.6,BCC+B2,CAST,other,20.0,,6.4,756.1,C,25.0,1314.5,1314.5,,,,,,,
264,Al1 Cr1 Fe1 Mo0.5 Ni1 Ti0.75,BCC+B2,CAST,other,20.0,,6.4,766.2,C,25.0,618.8,618.8,,,,,,,
265,Al1 Cr1 Mo1 Nb1,Other,ANNEAL,other,20.0,,7.2,476.0,,,822.0,1004.0,,,,,,,
265,Al1 Cr1 Mo1 Nb1,Other,CAST,other,20.0,,7.2,476.0,,,822.0,1004.0,,,,,,,
265,Al1 Hf1 Nb1 Ti1,B2,ANNEAL,other,20.0,,7.7,476.0,,,822.0,1004.0,,,,,,,
265,Al1 Hf1 Nb1 Ti1,B2,CAST,other,20.0,,7.7,476.0,,,822.0,1004.0,,,,,,,
265,Al1 Hf1 Ta1 Ti1,B2,ANNEAL,other,20.0,,9.7,476.0,,,822.0,1004.0,,,,,,,
265,Al1 Hf1 Ta1 Ti1,B2,CAST,other,20.0,,9.7,476.0,,,822.0,1004.0,,,,,,,
265,Al1 Mo1 Nb1 Ti1,BCC+Sec.,ANNEAL,other,20.0,,6.5,476.0,,,822.0,1004.0,,,,,,,
265,Al1 Mo1 Nb1 Ti1,BCC,CAST,BCC,20.0,,6.5,509.0,,,822.0,1004.0,,,,151.0,,,
265,Al1 Nb1 Ta1 Ti1,BCC+Sec.,ANNEAL,other,20.0,,8.2,476.0,,,822.0,1004.0,,,,,,,
265,Al1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,8.2,458.0,,,822.0,1004.0,,,,120.0,,,
265,Cr1 Mo1 Ta1 Ti1,BCC,ANNEAL,BCC,20.0,,9.9,555.0,,,822.0,1004.0,,,,219.0,,,
265,Cr1 Mo1 Ta1 Ti1,BCC,CAST,BCC,20.0,,9.9,539.0,,,822.0,1004.0,,,,219.0,,,
265,Cr1 Nb1 Ta1 Ti1,BCC+Sec.,ANNEAL,other,20.0,,9.4,476.0,,,822.0,1004.0,,,,,,,
265,Cr1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,9.4,495.0,,,822.0,1004.0,,,,162.0,,,
265,Cr1 Nb1 Ti1 W1,BCC+Sec.,ANNEAL,other,20.0,,9.9,630.0,,,822.0,1004.0,,,,,,,
265,Cr1 Nb1 Ti1 W1,BCC,CAST,BCC,20.0,,9.9,630.0,,,822.0,1004.0,,,,217.0,,,
265,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,20.0,,10.9,280.0,,,822.0,1004.0,,,,119.0,,,
265,Hf1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,10.9,270.0,,,822.0,1004.0,,,,119.0,,,
265,Mo1 Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,20.0,,11.8,482.0,,,822.0,1004.0,,,,222.0,,,
265,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,BCC,20.0,,11.8,446.0,,,822.0,1004.0,,,,222.0,,,
265,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,20.0,,10.0,407.0,,,822.0,1004.0,,,,179.0,,,
265,Mo1 Nb1 Ta1 Ti1,BCC,CAST,BCC,20.0,,10.0,431.0,,,822.0,1004.0,,,,179.0,,,
